pid,product_name,brand,product_url,retail_price,discounted_price,product_rating
HMBEJAFEXGBXZSQT,Cottage Hand-held Bag,Cottage,http://www.flipkart.com/cottage-hand-held-bag/p/itmej9f9zvafcvbz?pid=HMBEJAFEXGBXZSQT,1199,349,No rating available
HMBEJAFGM3ECD9B4,Edel Shoulder Bag,Edel,http://www.flipkart.com/edel-shoulder-bag/p/itmejafgz5ghyxn5?pid=HMBEJAFGM3ECD9B4,1999,499,No rating available
HMBEJAFGZEDFYZ5V,Edel Shoulder Bag,Edel,http://www.flipkart.com/edel-shoulder-bag/p/itmejafhfte9kx7r?pid=HMBEJAFGZEDFYZ5V,3499,999,No rating available
HMBEJCMH78VJF3M8,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmhqmfycht7?pid=HMBEJCMH78VJF3M8,3300,1199,No rating available
HMBEJCMHHYWQZKYF,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmh8ykgwqd5?pid=HMBEJCMHHYWQZKYF,4200,1449,No rating available
HMBEJCMHJRMUNPCZ,JDK NOVELTY Hand-held Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-hand-held-bag/p/itmejcmhvwnx4xkj?pid=HMBEJCMHJRMUNPCZ,8400,2399,No rating available
HMBEJCMHKH4CGC7C,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmhhy2vs6ng?pid=HMBEJCMHKH4CGC7C,3300,1199,No rating available
HMBEJCMHTNACPYR2,JDK NOVELTY Hand-held Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-hand-held-bag/p/itmejcmhusbtqmar?pid=HMBEJCMHTNACPYR2,4800,1699,No rating available
HMBEJCMHXNY6SVVY,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmhcgchpctg?pid=HMBEJCMHXNY6SVVY,4200,1449,No rating available
HMBEJCMMQR2JHFVP,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmm2uww3gm4?pid=HMBEJCMMQR2JHFVP,2200,999,No rating available
HMBEJCMZQDYHM2CX,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmzwttwhbhv?pid=HMBEJCMZQDYHM2CX,3300,1199,No rating available
HMBEJCMZWYWFFFSD,JDK NOVELTY Shoulder Bag,JDK NOVELTY,http://www.flipkart.com/jdk-novelty-shoulder-bag/p/itmejcmzzpansmhq?pid=HMBEJCMZWYWFFFSD,3300,1199,No rating available
HMBEJCX8SZF7FBKZ,Edel Shoulder Bag,Edel,http://www.flipkart.com/edel-shoulder-bag/p/itmejcx8gdtn9hay?pid=HMBEJCX8SZF7FBKZ,3499,1599,No rating available
HMBEJCX8VBJG7HHM,Edel Shoulder Bag,Edel,http://www.flipkart.com/edel-shoulder-bag/p/itmejcx8gdtn9hay?pid=HMBEJCX8VBJG7HHM,3499,1599,No rating available
HMBEJH7DSUDXCGK8,X-WELL Shoulder Bag,X-WELL,http://www.flipkart.com/x-well-shoulder-bag/p/itmejh7dmwe7gd74?pid=HMBEJH7DSUDXCGK8,899,299,No rating available
HMBEJJ5GGHCE2HEG,ALL DAY 365 Shoulder Bag,ALL DAY 365,http://www.flipkart.com/all-day-365-shoulder-bag/p/itmejj5gdmpknspt?pid=HMBEJJ5GGHCE2HEG,999,499,No rating available
HMBEJJ5GZDSPV69C,ALL DAY 365 Shoulder Bag,ALL DAY 365,http://www.flipkart.com/all-day-365-shoulder-bag/p/itmejj5gqvr43ghg?pid=HMBEJJ5GZDSPV69C,999,499,No rating available
HMBEJJ9K5ZDTY8ZB,ALL DAY 365 Shoulder Bag,ALL DAY 365,http://www.flipkart.com/all-day-365-shoulder-bag/p/itmejj9kxuecngwz?pid=HMBEJJ9K5ZDTY8ZB,999,499,No rating available
HMBEJKHKC7YSHUTB,raju purse collection Shoulder Bag,raju purse collection,http://www.flipkart.com/raju-purse-collection-shoulder-bag/p/itmejkhktcrnmkmr?pid=HMBEJKHKC7YSHUTB,499,499,No rating available
HMBEJKHYMFZKTZJ4,Raju Purse Collection Shoulder Bag,Raju Purse Collection,http://www.flipkart.com/raju-purse-collection-shoulder-bag/p/itmejkhykpqqcw9x?pid=HMBEJKHYMFZKTZJ4,999,499,No rating available
HMBEJKMFTZKGMBEG,Raju Purse Collection Shoulder Bag,Raju Purse Collection,http://www.flipkart.com/raju-purse-collection-shoulder-bag/p/itmejkhykpqqcw9x?pid=HMBEJKMFTZKGMBEG,999,499,No rating available
HMBEJKMQNC6YXEMN,raju purse collection Hand-held Bag,raju purse collection,http://www.flipkart.com/raju-purse-collection-hand-held-bag/p/itmejjb96zd2gkh5?pid=HMBEJKMQNC6YXEMN,999,499,No rating available
HMBEY2Y5DFBZPQHE,Saashiwear Hand-Held Bag,,http://www.flipkart.com/saashiwear-hand-held-bag/p/itmey2y5wfmhjhuh?pid=HMBEY2Y5DFBZPQHE,1299,1099,No rating available
HMTEFW3SGGF9HYPT,Ech oly Ceramic Inside Fitting Hookah Mouth Tip,Ech oly,http://www.flipkart.com/ech-oly-ceramic-inside-fitting-hookah-mouth-tip/p/itmefw3sxxy6xmuh?pid=HMTEFW3SGGF9HYPT,1799,699,No rating available
HOFE4P3YD2BFJYYT,Sophies Shisha Assorted Hookah Flavor,Sophies,http://www.flipkart.com/sophies-shisha-assorted-hookah-flavor/p/itme4p3ywv8gbk2t?pid=HOFE4P3YD2BFJYYT,700,700,5
HOFE4P3YVFHFFMGS,Sophies Shisha Assorted Hookah Flavor,Sophies,http://www.flipkart.com/sophies-shisha-assorted-hookah-flavor/p/itme4p3yfz4c2jdz?pid=HOFE4P3YVFHFFMGS,1400,1400,5
HOFE9KZHSPRCRG2Z,"Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor",Al Fakher,http://www.flipkart.com/al-fakher-pegs-n-pipes-mint-double-apple-hookah-flavor/p/itme9kzhcfrpgnjs?pid=HOFE9KZHSPRCRG2Z,600,297,No rating available
HOFEDQPJHSNFSYS2,Toygully Super Box of Orange Hookah Flavor,Toygully,http://www.flipkart.com/toygully-super-box-orange-hookah-flavor/p/itmedqpjgvgzdv4x?pid=HOFEDQPJHSNFSYS2,250,250,No rating available
HOFEDRD3TAHUZEHG,Toygully Mint Assorted Hookah Flavor,Toygully,http://www.flipkart.com/toygully-mint-assorted-hookah-flavor/p/itmedrd3ggrvdzqd?pid=HOFEDRD3TAHUZEHG,250,250,No rating available
HOFEYQZPKEMRTVHH,Arabian Nights Soex Cranberry Assorted Hookah Flavor,Arabian Nights,http://www.flipkart.com/arabian-nights-soex-cranberry-assorted-hookah-flavor/p/itmeyqzpswph4pq2?pid=HOFEYQZPKEMRTVHH,800,800,No rating available
HOKE6KZCEZJFHQMY,SmartShophar Brass Wall Hook Keys 4 Leg Antique,Smart Shophar,http://www.flipkart.com/smartshophar-brass-wall-hook-keys-4-leg-antique/p/itme6kzc7ppdsv3e?pid=HOKE6KZCEZJFHQMY,558,360,No rating available
HRBEHD9WUWPAWRDZ,Boreal Roller Brush,Boreal,http://www.flipkart.com/boreal-roller-brush/p/itmehd9whmzhymyj?pid=HRBEHD9WUWPAWRDZ,646,646,No rating available
HRBEHPGUHFBJ8GKD,Boreal Plastic rectangular hair brush 633D,Boreal,http://www.flipkart.com/boreal-plastic-rectangular-hair-brush-633d/p/itmehpgu3s8g6qyg?pid=HRBEHPGUHFBJ8GKD,395,395,No rating available
HRCEGSKJZKJ9H3AV,Krypton Hot Huez Temporary Hair Chalk Hair Color,Krypton,http://www.flipkart.com/krypton-hot-huez-temporary-hair-chalk-color/p/itmegskjzahjhp4q?pid=HRCEGSKJZKJ9H3AV,899,299,No rating available
HRCEGVM3ENRZXEPB,Matrix Wonder Red Permanent  Hair Color,Matrix,http://www.flipkart.com/matrix-wonder-red-permanent-hair-color/p/itmegvm3dvpg3rby?pid=HRCEGVM3ENRZXEPB,350,350,No rating available
HRCEGVR9HBWKYFPD,Loreal Diarichesse No- 5 Light Brown ( Pack of 3 )With 20 Vol 6 % Developer Hair Color,Loreal,http://www.flipkart.com/loreal-diarichesse-no-5-light-brown-pack-3-with-20-6-developer-hair-color/p/itmegvr9fau6jyyk?pid=HRCEGVR9HBWKYFPD,4295,3295,No rating available
HRCEGVZ9GNYJNREX,Loreal Diarichesse No- 1 Black sort Svart Musta ( Pack of 3 )With 20 Vol 6 % Developer Hair Color,Loreal,http://www.flipkart.com/loreal-diarichesse-no-1-black-sort-svart-musta-pack-3-with-20-6-developer-hair-color/p/itmegvz9r3sqgszv?pid=HRCEGVZ9GNYJNREX,4299,3295,No rating available
HRCEGXJPZH7KJXZD,Garnier Nutrisse Ultra Color Hair Dye Hair Color,Garnier,http://www.flipkart.com/garnier-nutrisse-ultra-color-hair-dye/p/itmegxjpufpjtkwn?pid=HRCEGXJPZH7KJXZD,2279,1259,No rating available
HRCEHF2C2XQKQZHM,Garnier Nutrisse Haircolor Hair Color,Garnier,http://www.flipkart.com/garnier-nutrisse-haircolor-hair-color/p/itmehf2cx3efmgc5?pid=HRCEHF2C2XQKQZHM,2358,1337,No rating available
HRCEHF2CCUFD778C,Clairol Natural Instincts Vibrant Permanent  Hair Color,Clairol,http://www.flipkart.com/clairol-natural-instincts-vibrant-permanent-hair-color/p/itmehf2c7qgg4d3s?pid=HRCEHF2CCUFD778C,2271,1239,No rating available
HRCEHF2CDHYWPFVN,Clairol Perfect 10 By Nice N Easy  Hair Color,Clairol,http://www.flipkart.com/clairol-perfect-10-nice-n-easy-hair-color/p/itmehf2cduyszadh?pid=HRCEHF2CDHYWPFVN,1900,1832,No rating available
HRCEHF2CFBSKR9RD,Clairol Nice N Easy 2.5 Hair Color,Clairol,http://www.flipkart.com/clairol-nice-n-easy-2-5-hair-color/p/itmehf2ccz8q6qy5?pid=HRCEHF2CFBSKR9RD,1954,1954,No rating available
HRCEHF2CWZAFQKBN,L Oreal Couleur Experte Express  Hair Color,L Oreal,http://www.flipkart.com/l-oreal-couleur-experte-express-hair-color/p/itmehf2cfhnupmsg?pid=HRCEHF2CWZAFQKBN,6061,2051,No rating available
HSAEGZAV4UGWJAAH,Emagica Home Security 1 Channel Home Security Camera,Emagica,http://www.flipkart.com/emagica-home-security-1-channel-camera/p/itmegzavt2hsgfhv?pid=HSAEGZAV4UGWJAAH,3590,2420,No rating available
HSAEH6FCCGM7HKUQ,MICROi HD AHD DVR 4 Channel Home Security Camera,MICROi,http://www.flipkart.com/microi-hd-ahd-dvr-4-channel-home-security-camera/p/itmeh6fcwbrp7ruy?pid=HSAEH6FCCGM7HKUQ,7000,4700,No rating available
HSTEJTY7GK4GJFBG,Ivon 208 Hair Straightener,Ivon,http://www.flipkart.com/ivon-208-hair-straightener/p/itmejr2azqpqawjq?pid=HSTEJTY7GK4GJFBG,1199,620,No rating available
HSYEE3PERJWWMYHB,Proganix Agave Nectar Plus Silica Curling Cream Plus Defrizzant Hair Styler,Proganix,http://www.flipkart.com/proganix-agave-nectar-plus-silica-curling-cream-defrizzant-hair-styler/p/itmee3pesjmvtzhu?pid=HSYEE3PERJWWMYHB,1550,1550,No rating available
HTEEJ4X8FRUYNQH7,"SRK GROUPS Aluminium, Wooden Home Temple",SRK GROUPS,http://www.flipkart.com/srk-groups-aluminium-wooden-home-temple/p/itmej4x8y8xcnnph?pid=HTEEJ4X8FRUYNQH7,1400,799,No rating available
HTHEAZB2FUH9FVQE,Tecnia TA 422FM 4.1 Home Theatre System,Tecnia,http://www.flipkart.com/tecnia-ta-422fm-4-1-home-theatre-system/p/itmeazb2jekhhr97?pid=HTHEAZB2FUH9FVQE,4500,2690,No rating available
HTHEDB2HKFRSWAVS,Mr Plus 2827 2.1 Home Theatre System,Mr Plus,http://www.flipkart.com/mr-plus-2827-2-1-home-theatre-system/p/itmedb2hg8vwnpdq?pid=HTHEDB2HKFRSWAVS,4990,3990,No rating available
HTHEDJCGQZ2RHXVZ,LG DH313OS 5.1 Home Theatre System,LG,http://www.flipkart.com/lg-dh313os-5-1-home-theatre-system/p/itmedjcgx7jjuw5y?pid=HTHEDJCGQZ2RHXVZ,8990,7900,5
HTHEEZGZWWY4MZQV,DH-Discovery 20200W 2.1 Home Theatre System,DH-Discovery,http://www.flipkart.com/dh-discovery-20200w-2-1-home-theatre-system/p/itmeezgz9zfatjyv?pid=HTHEEZGZWWY4MZQV,9999,6499,No rating available
HTHEF7NSJAHRVHXZ,Sony HT-GT1 2.1 Home Theatre System,Sony,http://www.flipkart.com/sony-ht-gt1-2-1-home-theatre-system/p/itmef7nsch85sppr?pid=HTHEF7NSJAHRVHXZ,18990,18990,No rating available
HTSEG6YUAFSNFG6M,"Surgical e Sstudio S0004 Gown, Pant Hospital Scrub",Surgical e Sstudio,http://www.flipkart.com/surgical-e-sstudio-s0004-gown-pant-hospital-scrub/p/itmeg6yur3fwfbfs?pid=HTSEG6YUAFSNFG6M,2500,1650,No rating available
HTSEG6YUUKQYSBWT,"Surgical e Sstudio M0005 Gown, Pant Hospital Scrub",Surgical e Sstudio,http://www.flipkart.com/surgical-e-sstudio-m0005-gown-pant-hospital-scrub/p/itmeg6yuasqmhshp?pid=HTSEG6YUUKQYSBWT,2500,1650,No rating available
HTTECRHF2PAYMFMY,OGX Strength & Body+Bamboo Fiber-Full Thickening Root Booster,OGX,http://www.flipkart.com/ogx-strength-body-bamboo-fiber-full-thickening-root-booster/p/itmecrhfwfpu6mpa?pid=HTTECRHF2PAYMFMY,725,675,No rating available
ICTEGGZJBFTJZCSY,PIGEON RAPID ECO-LX Induction Cooktop,PIGEON,http://www.flipkart.com/pigeon-rapid-eco-lx-induction-cooktop/p/itmeggzjgthcd86k?pid=ICTEGGZJBFTJZCSY,3995,2750,No rating available
IDMEHY86YP4NFZUG,vatika Advance Standard Idli Maker,vatika,http://www.flipkart.com/vatika-advance-standard-idli-maker/p/itmehy86sjsrhzzg?pid=IDMEHY86YP4NFZUG,1999,999,No rating available
IFPDFZMGQZCHXVR5,Intex Happy Animal Chair Assortment Inflatable Air Chair,Intex,http://www.flipkart.com/intex-happy-animal-chair-assortment-inflatable-air/p/itmdfzmhegt7hudg?pid=IFPDFZMGQZCHXVR5,699,440,3.5
IFPDFZMGZBEZ3KCZ,Intex Kids Inflatable Air Chair,Intex,http://www.flipkart.com/intex-kids-inflatable-air-chair/p/itmdfzmh2qcz5hza?pid=IFPDFZMGZBEZ3KCZ,699,429,1
IFPDG7HYHYQNAGXS,Intex Star Rings Inflatable Water Games,Intex,http://www.flipkart.com/intex-star-rings-inflatable-water-games/p/itmdg7hycfjhwgpb?pid=IFPDG7HYHYQNAGXS,245,183,No rating available
IFPE7828KFDGJKTZ,Intex Baby Bed Inflatable Interactive,Intex,http://www.flipkart.com/intex-baby-bed-inflatable-interactive/p/itme77rug6ghfd7v?pid=IFPE7828KFDGJKTZ,3999,1998,No rating available
IFPEE76BG92E5SVS,Alexus Hippo Inflatable Chair,Alexus,http://www.flipkart.com/alexus-hippo-inflatable-chair/p/itmee76bqfuw6nkk?pid=IFPEE76BG92E5SVS,1499,599,No rating available
IFPEEANZ88AYFQJJ,Bestway 1.47m x 1.47m x 1.22m/Play With Sun Shade Inflatable Play Pool,Bestway,http://www.flipkart.com/bestway-1-47m-x-1-22m-play-sun-shade-inflatable-play-pool/p/itmeeanzcn4fsd3v?pid=IFPEEANZ88AYFQJJ,2999,2499,No rating available
ILMDZZPH32VEPGBZ,Beetel Adsl2 + Router 450TC3 PCI Internal Modem,Beetel,http://www.flipkart.com/beetel-adsl2-router-450tc3-pci-internal-modem/p/itmdzzphmjgryrs4?pid=ILMDZZPH32VEPGBZ,1995,1680,3.9
INKDWYSBHRJXDMSN,Jettec 104 Black Toner,Jettec,http://www.flipkart.com/jettec-104-black-toner/p/itmdwysbzzshdyfp?pid=INKDWYSBHRJXDMSN,6250,1500,No rating available
INKDYGGGBYXZXYBZ,Filink 310 Black Toner,Filink,http://www.flipkart.com/filink-310-black-toner/p/itmdygggeaqra2gv?pid=INKDYGGGBYXZXYBZ,6000,1390,No rating available
INKDYVCR6P5Y9JDF,Samsung CLP K300A Black Toner Cartridge,Samsung,http://www.flipkart.com/samsung-clp-k300a-black-toner-cartridge/p/itmdyvctj2yyrry8?pid=INKDYVCR6P5Y9JDF,3999,3999,No rating available
INKDYVCRYMNQAZKR,Canon Toner Cartridge 416 Black,Canon,http://www.flipkart.com/canon-toner-cartridge-416-black/p/itmdyvctd68aaxsf?pid=INKDYVCRYMNQAZKR,4395,3220,2.2
INKEAX9X88JRDCR2,JK Cartridge 85a Black Toner,JK Cartridge,http://www.flipkart.com/jk-cartridge-85a-black-toner/p/itmeax9xnevbsrqv?pid=INKEAX9X88JRDCR2,900,700,No rating available
INKECA5VFTCGF77E,WPM Q5942A Black Toner,WPM,http://www.flipkart.com/wpm-q5942a-black-toner/p/itmeca5v9agzhcfw?pid=INKECA5VFTCGF77E,3600,3000,No rating available
INKEDHFH3QWCM9QC,"Shine Tech canon 925 compatible for Canon LBP 6018B, 3010B Black Toner",Shine Tech,http://www.flipkart.com/shine-tech-canon-925-compatible-lbp-6018b-3010b-black-toner/p/itmedhfhzhr34k2b?pid=INKEDHFH3QWCM9QC,2999,749,No rating available
INKEF3T7F2S9XQKJ,Karpine Compatible Samsung MLT-D109S Black Toner,Karpine,http://www.flipkart.com/karpine-compatible-samsung-mlt-d109s-black-toner/p/itmef3t76gzzw6sb?pid=INKEF3T7F2S9XQKJ,3499,1749,No rating available
INKEF7WMPUEH9G4V,Think3 RICOH SP 300 DN RESET CHIP Black Toner,Think3,http://www.flipkart.com/think3-ricoh-sp-300-dn-reset-chip-black-toner/p/itmef7wmuxabar5h?pid=INKEF7WMPUEH9G4V,699,200,No rating available
INSDZKFYE9FHHPNC,Sugandh Vatika Oudh Incense Sticks,Sugandh Vatika,http://www.flipkart.com/sugandh-vatika-oudh-incense-sticks/p/itmdzkfy2fpghkga?pid=INSDZKFYE9FHHPNC,850,825,No rating available
INSDZKFYUEHRDXJH,"Sugandh Vatika 24 Natural Masala, Sandal Incense Sticks",Sugandh Vatika,http://www.flipkart.com/sugandh-vatika-24-natural-masala-sandal-incense-sticks/p/itmdzkfyzvxdrhyn?pid=INSDZKFYUEHRDXJH,550,525,No rating available
INSEJZHHBYACZ4ZF,"AUROSHIKHA Natural Myrrh Frankincense, Gum Benzoin, Gum Copal, Gum Damar & Siam Benzoin Incense Sticks",AUROSHIKHA,http://www.flipkart.com/auroshikha-natural-myrrh-frankincense-gum-benzoin-copal-damar-siam-benzoin-incense-sticks/p/itmejzhhgqstq2td?pid=INSEJZHHBYACZ4ZF,452,452,No rating available
IRBEJURJN28BV5UT,Masterfit Ironing Board,Masterfit,http://www.flipkart.com/masterfit-ironing-board/p/itmejurjp8hcmzhy?pid=IRBEJURJN28BV5UT,2950,1580,No rating available
IRNEGYYU2ZVJQQ5T,Crompton CG_PD Dry Iron,Crompton,http://www.flipkart.com/crompton-cg-pd-dry-iron/p/itmegyyuqwg7hzhs?pid=IRNEGYYU2ZVJQQ5T,899,650,No rating available
IRNEGYYUJVPHTSQW,crompton CG aristo Steam Iron,crompton,http://www.flipkart.com/crompton-cg-aristo-steam-iron/p/itmegyyuwubugxgz?pid=IRNEGYYUJVPHTSQW,1225,1100,No rating available
IRNEJQ46V9JGMQGQ,SUNFLAME PEARL Dry Iron,SUNFLAME,http://www.flipkart.com/sunflame-pearl-dry-iron/p/itmejq46nhyyhvjb?pid=IRNEJQ46V9JGMQGQ,820,820,No rating available
IRPEJH8KGZ7XEFDU,Nature Gold Glue Board,Nature Gold,http://www.flipkart.com/nature-gold-glue-board/p/itmejh8kcv3caetq?pid=IRPEJH8KGZ7XEFDU,500,380,No rating available
ISTEH3DRCCZDVHM4,Planet Waves Woodstock Strap,Planet Waves,http://www.flipkart.com/planet-waves-woodstock-strap/p/itmeh3dryg3fzjzf?pid=ISTEH3DRCCZDVHM4,2010,1760,No rating available
JCKDN7WVHQFS7GWG,People 3/4 Sleeve Solid Women's Jacket,People,http://www.flipkart.com/people-3-4-sleeve-solid-women-s-jacket/p/itmeggd5u6hskfgf?pid=JCKDN7WVHQFS7GWG,899,899,No rating available
JCKDXPJGDX8MMGDF,People Full Sleeve Solid Women's Jacket,People,http://www.flipkart.com/people-full-sleeve-solid-women-s-jacket/p/itmeggcyvuyj8n64?pid=JCKDXPJGDX8MMGDF,1499,1499,No rating available
JCKDXPJGEBDHVZ9G,People Full Sleeve Solid Women's Jacket,People,http://www.flipkart.com/people-full-sleeve-solid-women-s-jacket/p/itmege2mapgzu37u?pid=JCKDXPJGEBDHVZ9G,599,599,No rating available
JCKDXPJGFGS7UGHZ,People Full Sleeve Solid Women's Jacket,People,http://www.flipkart.com/people-full-sleeve-solid-women-s-jacket/p/itmeggcyrkjymcf5?pid=JCKDXPJGFGS7UGHZ,1499,1499,No rating available
JCKE24NP9VDMR8KD,NU9 Sleeveless Solid Men's Jacket,,http://www.flipkart.com/nu9-sleeveless-solid-men-s-jacket/p/itme24npnjppbx5x?pid=JCKE24NP9VDMR8KD,1950,1399,No rating available
JCKE25R8CGBFNJ4H,Asst Full Sleeve Solid Women's Jacket,,http://www.flipkart.com/asst-full-sleeve-solid-women-s-jacket/p/itme25r8hab6uhyv?pid=JCKE25R8CGBFNJ4H,2299,1099,4.3
JCKE2AF4YCJ5WTCZ,Mustard Full Sleeve Printed Women's Quilted Jacket,,http://www.flipkart.com/mustard-full-sleeve-printed-women-s-quilted-jacket/p/itme2af4pgcswgbh?pid=JCKE2AF4YCJ5WTCZ,2699,1619,No rating available
JCKE2HWFZD5HZRE5,Purys Full Sleeve Solid Women's Fleece Jacket,,http://www.flipkart.com/purys-full-sleeve-solid-women-s-fleece-jacket/p/itme2hwfgzskhzuz?pid=JCKE2HWFZD5HZRE5,999,699,4
JCKE3BS9HZZYZNUW,Okane Sleeveless Self Design Men's Quilted Jacket,,http://www.flipkart.com/okane-sleeveless-self-design-men-s-quilted-jacket/p/itme3bs9znvbp6st?pid=JCKE3BS9HZZYZNUW,1920,1449,No rating available
JCKE3X2R6SBVFZGB,Trufit Full Sleeve Solid Women's Bomber Jacket,,http://www.flipkart.com/trufit-full-sleeve-solid-women-s-bomber-jacket/p/itme3x2rzfbtrefk?pid=JCKE3X2R6SBVFZGB,2245,1345,5
JCKEAEA7REDBGJVY,The Curve Full Sleeve Solid Men's Quilted Jacket,,http://www.flipkart.com/curve-full-sleeve-solid-men-s-quilted-jacket/p/itmeaea733jjxfrg?pid=JCKEAEA7REDBGJVY,69999,48999,No rating available
JCKEB7HBFB35FWEZ,Rakshita Collection Sleeveless Solid Men's Quilted Jacket,,http://www.flipkart.com/rakshita-collection-sleeveless-solid-men-s-quilted-jacket/p/itmeb7hbhz9qxgff?pid=JCKEB7HBFB35FWEZ,2499,1248,No rating available
JCKEB9HD78Q8PEZY,Rakshita Collection Sleeveless Solid Men's QUILTED Jacket,,http://www.flipkart.com/rakshita-collection-sleeveless-solid-men-s-quilted-jacket/p/itmeb9hdntf9cq3w?pid=JCKEB9HD78Q8PEZY,2499,1249,No rating available
JCKEBGGJWV6UH4FV,The Vanca Sleeveless Self Design Men's Jacket,,http://www.flipkart.com/vanca-sleeveless-self-design-men-s-jacket/p/itmebggjwnpnthhb?pid=JCKEBGGJWV6UH4FV,1799,1079,No rating available
JCKEBMZ8EH7XAD6D,Mr Button Full Sleeve Solid Men's Linen Jacket,,http://www.flipkart.com/mr-button-full-sleeve-solid-men-s-linen-jacket/p/itmebmz8qxx9x7tj?pid=JCKEBMZ8EH7XAD6D,4999,3999,No rating available
JCKEBSD2QTXR3BYH,Ridhi-Impex Full Sleeve Solid Women's Jacket,Ridhi-Impex,http://www.flipkart.com/ridhi-impex-full-sleeve-solid-women-s-jacket/p/itmebsd2xkk38cqg?pid=JCKEBSD2QTXR3BYH,9250,3500,No rating available
JCKEC893GVPBWCGU,UFO Full Sleeve Solid Girl's Jacket,UFO,http://www.flipkart.com/ufo-full-sleeve-solid-girl-s-jacket/p/itmec893zenxtpfr?pid=JCKEC893GVPBWCGU,1799,719,No rating available
JCKEC8AVHUPEFF5X,Sassafras Full Sleeve Solid Women's Jacket,,http://www.flipkart.com/sassafras-full-sleeve-solid-women-s-jacket/p/itmec8augmvcn4kn?pid=JCKEC8AVHUPEFF5X,1700,1019,No rating available
JCKECBJ8GQ9ATR2Y,Okane Full Sleeve Solid Men's Jacket,,http://www.flipkart.com/okane-full-sleeve-solid-men-s-jacket/p/itmecbj9dkj9rd9p?pid=JCKECBJ8GQ9ATR2Y,3099,2320,No rating available
JCKECEBHEUHRNAEU,3 Degre Full Sleeve Solid Men's Jacket,,http://www.flipkart.com/3-degre-full-sleeve-solid-men-s-jacket/p/itmecebhfxjqg4kr?pid=JCKECEBHEUHRNAEU,2199,1099,No rating available
JCKECHXWDYSVDZG2,Fayona Sleeveless Solid Women's Jacket,,http://www.flipkart.com/fayona-sleeveless-solid-women-s-jacket/p/itmechxwzpzk5nyn?pid=JCKECHXWDYSVDZG2,1599,699,No rating available
JCKECHXWHUTGHZAZ,Fayona Full Sleeve Solid Women's Jacket,,http://www.flipkart.com/fayona-full-sleeve-solid-women-s-jacket/p/itmechxwuggrczvb?pid=JCKECHXWHUTGHZAZ,1999,839,No rating available
JCKECHXWPAZFBYCG,Trufit Sleeveless Solid Women's Jacket,,http://www.flipkart.com/trufit-sleeveless-solid-women-s-jacket/p/itmechxwwgyvwfnn?pid=JCKECHXWPAZFBYCG,1395,1116,No rating available
JCKECKEXESQHR4TS,Haniya Full Sleeve Solid Women's Jacket,,http://www.flipkart.com/haniya-full-sleeve-solid-women-s-jacket/p/itmeckextm5rwzpc?pid=JCKECKEXESQHR4TS,2499,1199,No rating available
JCKECUWVSFQKYFGR,Yepme Sleeveless Solid Men's Jacket,,http://www.flipkart.com/yepme-sleeveless-solid-men-s-jacket/p/itmecuwvbswrbyyt?pid=JCKECUWVSFQKYFGR,2049,819,No rating available
JCKECUWVV8HD8DY8,Yepme Sleeveless Solid Men's Jacket,,http://www.flipkart.com/yepme-sleeveless-solid-men-s-jacket/p/itmecuwvcsczuhu8?pid=JCKECUWVV8HD8DY8,2049,819,No rating available
JCKECUWVVD8ZZ4R6,Yepme Sleeveless Solid Men's Jacket,,http://www.flipkart.com/yepme-sleeveless-solid-men-s-jacket/p/itmecuwvzqcryth5?pid=JCKECUWVVD8ZZ4R6,2049,819,No rating available
JCKECYG2WD2SDYKX,Hugo Chavez Sleeveless Solid Women's Jacket,,http://www.flipkart.com/hugo-chavez-sleeveless-solid-women-s-jacket/p/itmecyg2ypcj4pcu?pid=JCKECYG2WD2SDYKX,5999,2279,No rating available
JCKED9T5NPY4GRN5,Hitobito Full Sleeve Solid Women's Jacket,Hitobito,http://www.flipkart.com/hitobito-full-sleeve-solid-women-s-jacket/p/itmed9t4uxmcsczx?pid=JCKED9T5NPY4GRN5,1899,949,No rating available
JCKEDFY6TDNS9VM9,Mast & Harbour Full Sleeve Solid Women's Jacket,,http://www.flipkart.com/mast-harbour-full-sleeve-solid-women-s-jacket/p/itmedfy6d89ghycg?pid=JCKEDFY6TDNS9VM9,4999,2249,No rating available
JCKEDGHEZPXRVFAH,Fasnoya Full Sleeve Self Design Women's Jacket,,http://www.flipkart.com/fasnoya-full-sleeve-self-design-women-s-jacket/p/itmedghesde8kqda?pid=JCKEDGHEZPXRVFAH,5999,2799,No rating available
